*******************************************************************************
Ephemeris / WWW_USER Thu Mar 11 18:40:32 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1800-Mar-20 00:00:00.0000 TDB
Stop  time      : A.D. 1800-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2378574.559722222, A.D. 1800-Mar-20 01:26:00.0000,  1.590029021096551E+07,  4.318542276642442E+07,  2.048848646454290E+06,
2378574.560416667, A.D. 1800-Mar-20 01:27:00.0000,  1.589696336197099E+07,  4.318654788353498E+07,  2.049247328337837E+06,
2378574.561111111, A.D. 1800-Mar-20 01:28:00.0000,  1.589363643527786E+07,  4.318767278956549E+07,  2.049646000205401E+06,
2378574.561805556, A.D. 1800-Mar-20 01:29:00.0000,  1.589030943090199E+07,  4.318879748450942E+07,  2.050044662054997E+06,
2378574.562500000, A.D. 1800-Mar-20 01:30:00.0000,  1.588698234885927E+07,  4.318992196836023E+07,  2.050443313884612E+06,
2378574.563194444, A.D. 1800-Mar-20 01:31:00.0000,  1.588365518916557E+07,  4.319104624111138E+07,  2.050841955692256E+06,
2378574.563888889, A.D. 1800-Mar-20 01:32:00.0000,  1.588032795183677E+07,  4.319217030275638E+07,  2.051240587475924E+06,
2378574.564583333, A.D. 1800-Mar-20 01:33:00.0000,  1.587700063688876E+07,  4.319329415328864E+07,  2.051639209233629E+06,
2378574.565277778, A.D. 1800-Mar-20 01:34:00.0000,  1.587367324433741E+07,  4.319441779270166E+07,  2.052037820963362E+06,
2378574.565972222, A.D. 1800-Mar-20 01:35:00.0000,  1.587034577419862E+07,  4.319554122098891E+07,  2.052436422663137E+06,
2378574.566666667, A.D. 1800-Mar-20 01:36:00.0000,  1.586701822648826E+07,  4.319666443814385E+07,  2.052835014330950E+06,
2378574.567361111, A.D. 1800-Mar-20 01:37:00.0000,  1.586369060122222E+07,  4.319778744415998E+07,  2.053233595964804E+06,
2378574.568055556, A.D. 1800-Mar-20 01:38:00.0000,  1.586036289841638E+07,  4.319891023903076E+07,  2.053632167562701E+06,
2378574.568750000, A.D. 1800-Mar-20 01:39:00.0000,  1.585703511808664E+07,  4.320003282274966E+07,  2.054030729122642E+06,
2378574.569444444, A.D. 1800-Mar-20 01:40:00.0000,  1.585370726024886E+07,  4.320115519531017E+07,  2.054429280642636E+06,
2378574.570138889, A.D. 1800-Mar-20 01:41:00.0000,  1.585037932491895E+07,  4.320227735670578E+07,  2.054827822120681E+06,
2378574.570833333, A.D. 1800-Mar-20 01:42:00.0000,  1.584705131211280E+07,  4.320339930692996E+07,  2.055226353554782E+06,
2378574.571527778, A.D. 1800-Mar-20 01:43:00.0000,  1.584372322184628E+07,  4.320452104597621E+07,  2.055624874942938E+06,
2378574.572222222, A.D. 1800-Mar-20 01:44:00.0000,  1.584039505413529E+07,  4.320564257383799E+07,  2.056023386283159E+06,
2378574.572916667, A.D. 1800-Mar-20 01:45:00.0000,  1.583706680899573E+07,  4.320676389050880E+07,  2.056421887573441E+06,
2378574.573611111, A.D. 1800-Mar-20 01:46:00.0000,  1.583373848644347E+07,  4.320788499598214E+07,  2.056820378811797E+06,
